bank_id,bank_name,region,initial_equity,final_equity,equity_loss,status
401072,CENTURY SAVINGS AND LOAN ASSOCIATION,US,11077000.0,7957520.161292702,3119479.838707298,Distressed
678258,STATE BANK OF LAKOTA,US,6175000.0,3076638.260918416,3098361.739081584,Distressed
489155,CITIZENS STATE BANK,US,13145000.0,10047662.464364465,3097337.5356355347,Distressed
411576,MAYVILLE SAVINGS BANK,US,10215000.0,7120735.0747026205,3094264.9252973795,Distressed
735973,SCOTTSBURG BUILDING AND LOAN ASSOCIATION,US,13196000.0,10103442.080446038,3092557.9195539616,Distressed
13251,ELYSIAN BANK,US,8961000.0,5878440.2569432035,3082559.7430567965,Distressed
798512,"FIRST NATIONAL BANK OF BROOKSVILLE, THE",US,8125000.0,5054584.383517798,3070415.616482202,Distressed
839817,FARMERS & TRADERS BANK OF CAMPTON,US,4250000.0,1183729.9688946828,3066270.031105317,Distressed
3480069,WEST VALLEY NATIONAL BANK,US,8425000.0,5361217.3201208,3063782.6798791997,Distressed
991078,BOONVILLE FEDERAL SAVINGS BANK,US,6050000.0,2986314.863306135,3063685.136693865,Distressed
206950,UNION STATE BANK,US,6059000.0,2995705.0360474885,3063294.9639525115,Distressed
500658,PAVILLION BANK,US,11743000.0,8681997.300902937,3061002.6990970634,Distressed
238250,PEOPLES STATE BANK,US,8777000.0,5719655.170353118,3057344.8296468817,Distressed
578862,FIRST STATE BANK OF SAN DIEGO,US,6447000.0,3391410.947689198,3055589.052310802,Distressed
837653,HEARTLAND STATE BANK,US,6674000.0,3624068.4524388164,3049931.5475611836,Distressed
416357,CHAMBERS STATE BANK,US,20839000.0,17789312.310402162,3049687.6895978376,Distressed
803658,FARMERS STATE BANK OF TRIMONT,US,11273000.0,8243357.434989154,3029642.5650108457,Distressed
618647,FIRST HERITAGE BANK,US,6517000.0,3490673.9032906555,3026326.0967093445,Distressed
489249,KINMUNDY BANK,US,10227000.0,7205843.692113578,3021156.3078864217,Distressed
901451,CITIZENS NATIONAL BANK OF CROSBYTON,US,12680000.0,9680449.507665984,2999550.4923340157,Distressed
147651,COMMUNITY STATE BANK OF CANTON,US,8888000.0,5892253.691894174,2995746.3081058264,Distressed
5807400,NOVA BANK,US,24272000.0,21279911.561344355,2992088.4386556447,Distressed
209559,FNB WASHINGTON,US,21942000.0,18954105.918313894,2987894.0816861056,Distressed
977045,RIVERSIDE BANK,US,11277000.0,8291008.010427989,2985991.989572011,Distressed
2881445,"MASSMUTUAL PRIVATE WEALTH & TRUST, FSB",US,24986000.0,22018004.728122883,2967995.2718771175,Distressed
332756,ADAMS STATE BANK,US,10612000.0,7648199.085092418,2963800.914907582,Distressed
931270,NORTH CAMBRIDGE CO-OPERATIVE BANK,US,25137000.0,22175003.634021178,2961996.365978822,Distressed
120476,ARGENTINE FEDERAL SAVINGS,US,8083000.0,5124173.787544664,2958826.212455336,Distressed
666358,FIRST CITIZENS BANK OF BUTTE,US,8814000.0,5860294.804774921,2953705.1952250786,Distressed
563934,SOUTHEAST FIRST NATIONAL BANK,US,8574000.0,5621416.551406313,2952583.4485936873,Distressed
1014451,AMERICAN EXCHANGE BANK,US,7796000.0,4852341.752864756,2943658.2471352443,Distressed
969059,FIRST SECURITY BANK - WEST,US,7836000.0,4907851.1193335205,2928148.8806664795,Distressed
924553,COMMERCIAL STATE BANK,US,19411000.0,16495678.048205491,2915321.951794509,Distressed
276953,COMMUNITY BANK,US,7714000.0,4800092.424392898,2913907.5756071024,Distressed
287922,"PEOPLES SAVINGS BANK, THE",US,8099000.0,5187287.146063007,2911712.8539369926,Distressed
2750,GENOA COMMUNITY BANK,US,8299000.0,5390506.071179163,2908493.9288208373,Distressed
5860740,COMMUNITY UNITY BANK,US,20624000.0,17723016.896450195,2900983.1035498045,Distressed
112556,STATE BANK OF CHANDLER,US,7972000.0,5071846.013525579,2900153.986474421,Distressed
532453,IPSWICH STATE BANK,US,11104000.0,8205406.704490982,2898593.295509018,Distressed
652070,HIGHLAND FEDERAL SAVINGS & LOAN ASSOCIATION,US,17314000.0,14420088.777387217,2893911.2226127833,Distressed
5903517,FOUR STATES BANK,US,21555000.0,18669770.120882317,2885229.8791176826,Distressed
412452,COMMUNITY BANK OF OKLAHOMA,US,7439000.0,4563085.49508211,2875914.50491789,Distressed
358756,TAMPA STATE BANK,US,1916000.0,-954403.3149462827,2870403.3149462827,Default
131717,"FARMERS STATE BANK, INC",US,5005000.0,2135230.715758413,2869769.284241587,Distressed
984454,SECURITY STATE BANK OF KENYON,US,8677000.0,5807572.116907101,2869427.883092899,Distressed
482370,NORTH COUNTY SAVINGS BANK,US,4873000.0,2004108.6044264585,2868891.3955735415,Distressed
14753,"FARMERS STATE BANK OF BUCKLIN, KANSAS, THE",US,7632000.0,4779056.91522925,2852943.0847707503,Distressed
782548,CLINTON BANK,US,11168000.0,8317836.896011386,2850163.103988614,Distressed
3285246,FIRST STATE BANK,US,7505000.0,4661274.7462437,2843725.2537562996,Distressed
338945,1ST COMMUNITY BANK,US,6715000.0,3879517.145404786,2835482.854595214,Distressed
617275,REDEMPTION BANK,US,14442000.0,11611345.53307902,2830654.4669209793,Distressed
108652,B2 BANK NATIONAL ASSOCIATION,US,11280000.0,8454807.951457959,2825192.0485420413,Distressed
913436,MINERS AND MERCHANTS BANK,US,9052000.0,6229246.531091414,2822753.4689085856,Distressed
464853,BANK 360,US,5558000.0,2745683.6519225985,2812316.3480774015,Distressed
578237,COMMONWEALTH NATIONAL BANK,US,9095000.0,6291267.452232357,2803732.547767643,Distressed
655530,ANCHOR STATE BANK,US,7392000.0,4590608.488680471,2801391.5113195293,Distressed
923350,FIRST NATIONAL BANK IN FRANKFORT,US,3549000.0,759752.6152550764,2789247.3847449236,Distressed
848453,"BANK OF HOUSTON, THE",US,9053000.0,6267995.743817281,2785004.256182719,Distressed
333940,"FIRST NATIONAL BANK OF OKAWVILLE, THE",US,7274000.0,4489824.860892665,2784175.1391073354,Distressed
50461,CALIFORNIA PACIFIC BANK,US,41196000.0,38414556.07008213,2781443.929917872,Distressed
82350,"LAUDERDALE COUNTY BANK, THE",US,6167000.0,3409649.2368606552,2757350.7631393448,Distressed
835613,SECURITY BANK AND TRUST COMPANY,US,11388000.0,8633477.989235464,2754522.0107645355,Distressed
274052,"FARMERS AND MERCHANTS BANK OF MOUND CITY, KANSAS",US,3816000.0,1067964.611060448,2748035.388939552,Distressed
954653,CITIZENS STATE BANK OF LULING,US,11501000.0,8759548.776070774,2741451.2239292264,Distressed
598132,"SECURITY STATE BANK, THE",US,9005000.0,6264182.8067754805,2740817.1932245195,Distressed
324256,OKLAHOMA STATE BANK,US,7190000.0,4459034.668494627,2730965.331505373,Distressed
519874,LAMONT BANK OF ST. JOHN,US,4880000.0,2152448.6799814627,2727551.3200185373,Distressed
76153,BANK OF CLARKS,US,5728000.0,3011714.917888023,2716285.082111977,Distressed
540850,FORD COUNTY STATE BANK,US,5041000.0,2325495.2633707263,2715504.7366292737,Distressed
779641,"PORT AUSTIN STATE BANK, THE",US,12198000.0,9483763.324780129,2714236.675219871,Distressed
822631,MIDLAND COMMUNITY BANK,US,9532000.0,6818836.299818844,2713163.7001811564,Distressed
911759,NEBRASKA STATE BANK,US,12234000.0,9522982.249896284,2711017.750103716,Distressed
697950,CITY NATIONAL BANK,US,7365000.0,4655981.885195717,2709018.114804283,Distressed
603232,BANK OF GUEYDAN,US,15677000.0,12973249.217203975,2703750.7827960253,Distressed
382256,STANTON STATE BANK,US,5705000.0,3005102.173024837,2699897.826975163,Distressed
184759,WASHITA VALLEY BANK,US,8218000.0,5533318.90993759,2684681.0900624096,Distressed
995955,KRESS NATIONAL BANK,US,6055000.0,3377390.7908746116,2677609.2091253884,Distressed
918356,GRAND TIMBER BANK,US,8375000.0,5700999.88873212,2674000.1112678796,Distressed
14977,"FIRST FEDERAL BANK LITTLEFIELD, TEXAS, SSB",US,11632000.0,8965364.399225153,2666635.600774847,Distressed
174367,COMMERCE BANK TEXAS,US,8364000.0,5699900.522043943,2664099.4779560566,Distressed
322551,FIRST SECURITY BANK,US,4641000.0,1980314.5335307755,2660685.4664692245,Distressed
668053,ASPIRE BANK,US,6805000.0,4144851.0210501365,2660148.9789498635,Distressed
324229,"WATERFORD COMMERCIAL AND SAVINGS BANK, THE",US,7412000.0,4770140.368301045,2641859.631698955,Distressed
871358,"BANK OF HOLYROOD, THE",US,10518000.0,7877359.658117779,2640640.3418822214,Distressed
460556,"STATE NATIONAL BANK OF GROOM, THE",US,7189000.0,4551042.095714573,2637957.904285427,Distressed
944935,STATE BANK OF INDUSTRY,US,8003000.0,5368602.42197942,2634397.57802058,Distressed
373272,COMPASS SAVINGS BANK,US,4020000.0,1390479.5812463239,2629520.418753676,Distressed
856458,BANK OF HAZELTON,US,7227000.0,4609087.220301565,2617912.779698435,Distressed
755421,"BLUE GRASS VALLEY BANK, THE",US,6003000.0,3391964.014867902,2611035.985132098,Distressed
354253,SUNRISE BANK DAKOTA,US,6529000.0,3918451.730794601,2610548.269205399,Distressed
250476,GN BANK,US,9416000.0,6807500.137686692,2608499.862313308,Distressed
835659,TRI-COUNTY TRUST COMPANY,US,7172000.0,4570523.247031048,2601476.752968952,Distressed
840354,FIRST FINANCIAL BANK IN WINNEBAGO,US,6420000.0,3826034.072302092,2593965.927697908,Distressed
579319,"COMMUNITY FIRST BANK, NATIONAL ASSOCIATION",US,4901000.0,2317227.3351699263,2583772.6648300737,Distressed
419947,"HILL-DODGE BANKING COMPANY, THE",US,9822000.0,7249249.715113141,2572750.2848868594,Distressed
503547,"FAIRMOUNT STATE BANK, THE",US,6904000.0,4336126.874380045,2567873.1256199554,Distressed
603755,FIRST STATE BANK,US,5958000.0,3394662.6324982718,2563337.3675017282,Distressed
536853,WALTERS BANK AND TRUST COMPANY,US,13636000.0,11080075.91458397,2555924.08541603,Distressed
302133,CAMP GROVE STATE BANK,US,6246000.0,3695099.388628885,2550900.611371115,Distressed
1016558,GENERATIONS BANK,US,6026000.0,3484658.6207920276,2541341.3792079724,Distressed
1004256,BUTTE STATE BANK,US,5528000.0,2988268.083350107,2539731.916649893,Distressed
753052,MONTROSE SAVINGS BANK,US,8619000.0,6081999.292539574,2537000.707460426,Distressed
643274,"PIONEER SAVINGS BANK, THE",US,5389000.0,2855949.791545771,2533050.208454229,Distressed
378110,"PEOPLES BANK, THE",US,5679000.0,3151217.123554036,2527782.876445964,Distressed
440857,AMERICA'S COMMUNITY BANK,US,5252000.0,2724607.2962953895,2527392.7037046105,Distressed
2107181,FDS BANK,US,18422000.0,15899630.770340301,2522369.229659699,Distressed
269759,FARMERS AND MERCHANTS STATE BANK OF APPLETON,US,7780000.0,5260849.69545646,2519150.30454354,Distressed
2724766,COMMUNITY BANK OF MEMPHIS,US,8180000.0,5668409.2923201695,2511590.7076798305,Distressed
192651,PEOPLES STATE BANK OF WELLS,US,6728000.0,4219384.35947299,2508615.64052701,Distressed
943143,FIRST SECURITY BANK,US,10072000.0,7575821.115603603,2496178.8843963966,Distressed
534073,LIBERTY BANK,US,9110000.0,6618454.4169071615,2491545.5830928385,Distressed
800479,"TARBORO SAVINGS BANK, SSB",US,6386000.0,3900502.094398126,2485497.905601874,Distressed
79257,GROVE BANK,US,7005000.0,4525257.142333079,2479742.857666921,Distressed
227656,BRIGHTON BANK,US,5643000.0,3168914.6470826976,2474085.3529173024,Distressed
2921659,CAPITAL BANK AND TRUST COMPANY,US,172880000.0,170407963.0539748,2472036.9460251927,Safe
715470,FIRST WESTERN FEDERAL SAVINGS BANK,US,10785000.0,8314816.374496225,2470183.6255037747,Distressed
804150,VERGAS STATE BANK,US,8513000.0,6047693.533763133,2465306.466236867,Distressed
42457,COMMERCIAL BANK,US,7429000.0,4968082.977103349,2460917.022896651,Distressed
771047,CITIZENS STATE BANK OF MILFORD,US,4272000.0,1813180.1555881165,2458819.8444118835,Distressed
270353,ARLINGTON STATE BANK,US,3268000.0,812350.30911161,2455649.69088839,Distressed
808345,STATE CENTRAL BANK,US,10265000.0,7809545.395482287,2455454.604517713,Distressed
738657,"CITY STATE BANK, THE",US,4501000.0,2049544.6660811454,2451455.3339188546,Distressed
207041,"FIRST NATIONAL BANK OF BROWNSTOWN, THE",US,5706000.0,3258007.449160658,2447992.550839342,Distressed
289225,"UNION BANKING COMPANY, THE",US,1172000.0,-1266384.5470835343,2438384.5470835343,Default
402873,"VERSAILLES SAVINGS AND LOAN COMPANY, THE",US,12320000.0,9892052.573747657,2427947.4262523428,Distressed
692704,WELLINGTON TRUST COMPANY NATIONAL ASSOCIATION,US,53684000.0,51257857.1226764,2426142.8773235977,Safe
73956,SECURITY STATE BANK,US,7023000.0,4598661.671605162,2424338.3283948377,Distressed
51356,LATIMER STATE BANK,US,16042000.0,13619856.393275272,2422143.606724728,Distressed
359472,HOMEWOOD FEDERAL SAVINGS BANK,US,17128000.0,14706392.880794633,2421607.119205367,Distressed
654047,FIRST STATE BANK OF MICHIGAN,US,15737000.0,13319831.095727518,2417168.904272482,Distressed
292850,"FIRST NATIONAL BANK OF WAKEFIELD, THE",US,4785000.0,2374220.174367171,2410779.825632829,Distressed
242,FIRST COMMUNITY BANK XENIA-FLORA,US,5056000.0,2662631.6329500265,2393368.3670499735,Distressed
550653,CEDAR SECURITY BANK,US,10593000.0,8199826.719320707,2393173.280679293,Distressed
157856,FIRST BANK AND TRUST COMPANY,US,7951000.0,5559387.410286117,2391612.5897138827,Distressed
577230,TALBOT STATE BANK,US,2583000.0,204555.74030676857,2378444.2596932314,Distressed
195157,"ELEVATE BANK, NATIONAL ASSOCIATION",US,7926000.0,5548238.5426041335,2377761.4573958665,Distressed
122153,JACKSON PARISH BANK,US,12080000.0,9703848.005162217,2376151.9948377833,Distressed
285553,"SECURITY STATE BANK, THE",US,11292000.0,8928138.44651483,2363861.55348517,Distressed
37659,"FARMERS STATE BANK, ALLEN, OKLAHOMA",US,7393000.0,5034113.148967072,2358886.8510329276,Distressed
764151,LOVELADY STATE BANK,US,6517000.0,4160746.814971205,2356253.185028795,Distressed
197254,FIRST NATIONAL BANK OF SPEARVILLE,US,8152000.0,5799307.141236048,2352692.858763952,Distressed
293352,ADRIAN STATE BANK,US,6289000.0,3940794.1277616024,2348205.8722383976,Distressed
311144,BANK OF BEARDEN,US,6791000.0,4445232.707395054,2345767.2926049456,Distressed
417710,"PINNACLE BANK, INC",US,9924000.0,7580720.058621179,2343279.9413788207,Distressed
973252,SWEDISH-AMERICAN STATE BANK,US,6552000.0,4219937.52493507,2332062.4750649296,Distressed
362043,"EXCHANGE STATE BANK, THE",US,4393000.0,2063522.4193465337,2329477.5806534663,Distressed
644057,"FIRST STATE BANK, THE",US,8251000.0,5923912.2273873165,2327087.7726126835,Distressed
821643,ASHTON STATE BANK,US,6352000.0,4036227.2368865423,2315772.7631134577,Distressed
391557,LAKESIDE BANK OF SALINA,US,6467000.0,4153470.7301493213,2313529.2698506787,Distressed
1462986,ASIAN PACIFIC NATIONAL BANK,US,11010000.0,8708322.227167908,2301677.772832092,Distressed
544951,COWBOY STATE BANK,US,5812000.0,3510712.3999092616,2301287.6000907384,Distressed
701857,CROWELL STATE BANK,US,6038000.0,3743199.021734245,2294800.978265755,Distressed
617079,BLUE GRASS FEDERAL SAVINGS AND LOAN ASSOCIATION,US,9190000.0,6897588.829775035,2292411.1702249646,Distressed
480330,"LEMONT NATIONAL BANK, THE",US,2937000.0,646149.5207404457,2290850.4792595543,Distressed
114774,"ABBEVILLE BUILDING AND LOAN, A STATE CHARTERED SAVINGS BANK",US,19541000.0,17250344.60711112,2290655.3928888813,Distressed
639857,PEOPLES BANK OF DEER LODGE,US,4660000.0,2384853.9735798873,2275146.0264201127,Distressed
353957,"FIRST FARMERS NATIONAL BANK OF WAURIKA, THE",US,8142000.0,5868414.664545301,2273585.3354546987,Distressed
691042,"MERCHANTS & PLANTERS BANK, THE",US,3880000.0,1608267.9850667268,2271732.014933273,Distressed
99853,FIRST STATE BANK,US,4586000.0,2315584.818068791,2270415.181931209,Distressed
700140,MONTEZUMA STATE BANK,US,7767000.0,5509460.518533431,2257539.481466569,Distressed
767152,"FIRST NATIONAL BANK IN COOPER, THE",US,7280000.0,5022850.6912747845,2257149.3087252155,Distressed
82257,BRYANT STATE BANK,US,5817000.0,3562679.443649588,2254320.556350412,Distressed
1494482,SOUND BANKING COMPANY,US,5720000.0,3470410.28813849,2249589.71186151,Distressed
926650,STATE BANK OF SCOTIA,US,12398000.0,10150312.380252585,2247687.619747415,Distressed
328058,FIRST BANK OF THOMAS,US,7632000.0,5396066.33408583,2235933.6659141704,Distressed
208459,"STEARNS BANK OF UPSALA, NATIONAL ASSOCIATION",US,19527000.0,17291749.136383206,2235250.8636167943,Distressed
842853,UNITED MINNESOTA BANK,US,4039000.0,1808918.925206123,2230081.074793877,Distressed
361354,GRANT COUNTY BANK,US,8842000.0,6618308.003845774,2223691.9961542264,Distressed
618777,FAIRVIEW SAVINGS AND LOAN ASSOCIATION,US,13011000.0,10793160.594966067,2217839.405033933,Distressed
1017854,"FARMERS STATE BANK OF BLUE MOUND, THE",US,4368000.0,2162987.5238380395,2205012.4761619605,Distressed
694771,FARMERS STATE BANK,US,5552000.0,3351620.8251415975,2200379.1748584025,Distressed
775241,COMMUNITY NATIONAL BANK IN MONMOUTH,US,6655000.0,4465887.063048154,2189112.936951846,Distressed
943853,FROST STATE BANK,US,9135000.0,6954422.091765245,2180577.9082347546,Distressed
861153,"HAVILAND STATE BANK, THE",US,3568000.0,1412880.863138508,2155119.136861492,Distressed
897237,"CITIZENS BANK OF MORGANTOWN, INC.",US,8560000.0,6433948.7323692795,2126051.2676307205,Distressed
141677,FIRST SAVINGS AND LOAN ASSOCIATION,US,13269000.0,11146021.342707435,2122978.6572925653,Distressed
272058,STATE BANK OF BELLINGHAM,US,4896000.0,2775411.1507482193,2120588.8492517807,Distressed
33839,PEOPLES STATE BANK OF COLFAX,US,5434000.0,3315849.730381679,2118150.269618321,Distressed
108269,"FIRST NATIONAL BANK OF MOODY, THE",US,9387000.0,7276263.012467369,2110736.9875326306,Distressed
272151,"GRANGER NATIONAL BANK, THE",US,5895000.0,3787872.110324884,2107127.889675116,Distressed
90047,PALO SAVINGS BANK,US,3663000.0,1563480.4787812643,2099519.5212187357,Distressed
316934,BUCKLEY STATE BANK,US,6242000.0,4144626.4288586974,2097373.5711413026,Distressed
857259,BANK OF GREELEY,US,6354000.0,4258723.607343476,2095276.3926565237,Distressed
30052,AMISTAD BANK,US,10084000.0,7989601.496011514,2094398.5039884858,Distressed
472045,HOME STATE BANK,US,13704000.0,11610186.755123548,2093813.2448764518,Distressed
1012457,ROLETTE STATE BANK,US,5111000.0,3020747.0813883934,2090252.9186116066,Distressed
824242,BENTON COUNTY STATE BANK,US,7443000.0,5357185.296321271,2085814.703678729,Distressed
40033,RICHTON BANK & TRUST COMPANY,US,7898000.0,5813989.845250031,2084010.154749969,Distressed
741956,"MER ROUGE STATE BANK, THE",US,5307000.0,3232110.1330791526,2074889.8669208474,Distressed
724940,FARMERS & MERCHANTS BANK OF HUTSONVILLE,US,9669000.0,7605425.142578378,2063574.8574216217,Distressed
931458,VISTA NATIONAL BANK & TRUST,US,8897000.0,6839277.733698666,2057722.266301334,Distressed
389376,TECUMSEH FEDERAL BANK,US,11091000.0,9036350.344036821,2054649.6559631787,Distressed
1945247,UNITED BANK OF PHILADELPHIA,US,9018000.0,6968325.0464890655,2049674.9535109345,Distressed
205458,STATE BANK OF TAUNTON,US,5095000.0,3056835.142358968,2038164.857641032,Distressed
972406,BOSTON TRUST & INVESTMENT MANAGEMENT COMPANY,US,52151000.0,50143122.30140647,2007877.698593527,Safe
304575,SIDNEY FEDERAL SAVINGS AND LOAN ASSOCIATION,US,7358000.0,5369387.080510762,1988612.9194892384,Distressed
71859,CBW BANK,US,23925000.0,21937460.05554948,1987539.94445052,Distressed
912756,STATE BANK OF LAKE PARK,US,4032000.0,2047288.8079242874,1984711.1920757126,Distressed
471057,"FIRST STATE BANK OF RANSOM, THE",US,8628000.0,6664406.90755,1963593.0924500003,Distressed
496434,DOZIER BANK,US,13027000.0,11073112.45449115,1953887.5455088504,Distressed
411549,TABLE GROVE STATE BANK,US,5751000.0,3802721.1876480915,1948278.8123519085,Distressed
736158,"POTTER STATE BANK OF POTTER, THE",US,7500000.0,5561524.27777458,1938475.7222254202,Distressed
75455,"NORTHERN STATE BANK OF GONVICK, THE",US,8379000.0,6442718.999444686,1936281.0005553141,Distressed
770545,MIDDLETOWN STATE BANK,US,5713000.0,3779206.350670809,1933793.649329191,Distressed
472148,FIRST STATE BANK OF VAN ORIN,US,4111000.0,2179303.5291555803,1931696.4708444197,Distressed
843476,CORNERSTONE BANK,US,6372000.0,4441181.417823626,1930818.5821763743,Distressed
1856,WASHITA STATE BANK,US,6689000.0,4758230.189416293,1930769.810583707,Distressed
803265,ROBERT LEE STATE BANK,US,5593000.0,3667253.66346121,1925746.3365387898,Distressed
1008450,COMMUNITY STATE BANK,US,4131000.0,2209399.248838082,1921600.751161918,Distressed
350657,1ST BANK IN HOMINY,US,3370000.0,1448691.878394097,1921308.121605903,Distressed
753856,"DONLEY COUNTY STATE BANK, THE",US,9741000.0,7822618.173954241,1918381.826045759,Distressed
509857,FMB BANK,US,3428000.0,1510203.4330662712,1917796.5669337288,Distressed
351131,BANK OF BREWTON,US,8822000.0,6907227.2718117535,1914772.7281882465,Distressed
375379,NORTH SIDE FEDERAL SAVINGS AND LOAN ASSOCIATION OF CHICAGO,US,3582000.0,1669714.6230378784,1912285.3769621216,Distressed
284958,FIRST STATE BANK,US,5661000.0,3758664.0279423706,1902335.9720576294,Distressed
814355,SECURITY STATE BANK OF OKLEE,US,7639000.0,5749783.586370353,1889216.4136296473,Distressed
681249,HIGHLAND STATE BANK,US,5175000.0,3286417.617075052,1888582.382924948,Distressed
789051,NINNESCAH VALLEY BANK,US,3637000.0,1750417.2523744851,1886582.7476255149,Distressed
858452,BANK OF PRAGUE,US,5366000.0,3481270.5728959106,1884729.4271040894,Distressed
571957,"STATE EXCHANGE BANK, THE",US,3893000.0,2008660.7456372622,1884339.2543627378,Distressed
388753,FARMERS AND MERCHANTS STATE BANK OF ALPHA,US,5183000.0,3305683.8549816087,1877316.1450183913,Distressed
215653,WELCOME STATE BANK,US,5328000.0,3450781.398166949,1877218.601833051,Distressed
603559,FARMERS STATE BANK,US,3937000.0,2079777.7511612736,1857222.2488387264,Distressed
894834,"TRUST BANK, THE",US,7180000.0,5325118.787609387,1854881.2123906128,Distressed
986757,BATTLE CREEK STATE BANK,US,9554000.0,7703849.632098291,1850150.367901709,Distressed
518176,RAYNE BUILDING & LOAN ASSOCIATION,US,14666000.0,12835455.812351262,1830544.1876487378,Distressed
444677,"BLACK MOUNTAIN SAVINGS BANK, SSB",US,5090000.0,3272087.654852554,1817912.3451474458,Distressed
225942,HERITAGE BANK,US,2201000.0,386111.49359803647,1814888.5064019635,Distressed
678052,"BANK OF SAN JACINTO COUNTY, COLDSPRING, TEXAS, THE",US,6553000.0,4751913.854323391,1801086.1456766091,Distressed
943152,"FIRST STATE BANK OF FOUNTAIN, THE",US,2337000.0,540059.4397002608,1796940.5602997392,Distressed
5859511,"TIAA TRUST, NATIONAL ASSOCIATION",US,268813000.0,267017766.4454437,1795233.5545563102,Safe
983158,GRANT COUNTY STATE BANK,US,6401000.0,4631761.7043363005,1769238.2956636995,Distressed
83852,RICHLAND STATE BANK,US,4434000.0,2669102.376083847,1764897.6239161529,Distressed
496957,"FARMERS STATE BANK OF TURTON, THE",US,4147000.0,2383516.7522712536,1763483.2477287464,Distressed
868572,HOME SAVINGS BANK OF WAPAKONETA,US,5032000.0,3268760.6102345977,1763239.3897654023,Distressed
460275,SECOND FEDERAL SAVINGS & LOAN ASSOCIATION OF PHILADELPHIA,US,7016000.0,5258759.516132895,1757240.483867105,Distressed
243955,PEOPLES BANK & TRUST COMPANY,US,9754000.0,8019487.078316689,1734512.9216833115,Distressed
219679,CARROLLTON FEDERAL BANK,US,5996000.0,4272216.828703886,1723783.171296114,Distressed
783349,STATE BANK OF NAUVOO,US,3193000.0,1472386.9822273739,1720613.0177726261,Distressed
601032,FAIRVIEW STATE BANKING COMPANY,US,5339000.0,3621166.963009514,1717833.036990486,Distressed
559179,BROOKVILLE BUILDING AND SAVINGS ASSOCIATION,US,8662000.0,6948361.319979057,1713638.6800209433,Distressed
866251,UNION STATE BANK,US,4889000.0,3182286.8861380666,1706713.1138619334,Distressed
902645,DEFIANCE STATE BANK,US,4108000.0,2409724.3716698177,1698275.6283301823,Distressed
720157,MARSHALL COUNTY STATE BANK,US,7193000.0,5494773.143262487,1698226.856737513,Distressed
816751,KINDRED STATE BANK,US,3769000.0,2078040.1105701812,1690959.8894298188,Distressed
177555,CORN GROWERS STATE BANK,US,2867000.0,1178234.832240291,1688765.167759709,Distressed
856869,PRODUCER BANK OF TEXAS,US,13958000.0,12274648.479026556,1683351.520973444,Distressed
921655,COTTONWOOD VALLEY BANK,US,4294000.0,2616988.7860735394,1677011.2139264606,Distressed
582878,HOME FEDERAL SAVINGS AND LOAN ASSOCIATION,US,5613000.0,3936037.5576662086,1676962.4423337914,Distressed
838155,"PEOPLES STATE BANK, FAIRMOUNT, NORTH DAKOTA",US,2647000.0,976280.3215278499,1670719.6784721501,Distressed
92144,COMMUNITY STATE BANK,US,7563000.0,5893402.068159239,1669597.9318407606,Distressed
175458,BANK OF MEAD,US,3881000.0,2223448.651548501,1657551.348451499,Distressed
441135,CITIZENS BANK OF CHATSWORTH,US,3056000.0,1403130.7244447358,1652869.2755552642,Distressed
534242,STATE BANK OF SCHALLER,US,5173000.0,3559343.084950678,1613656.915049322,Distressed
794653,"FIRST NATIONAL BANK AT SAINT JAMES, THE",US,3085000.0,1482804.409227917,1602195.590772083,Distressed
1014255,STATE BANK OF JEFFERS,US,5075000.0,3499043.5260838848,1575956.4739161152,Distressed
343248,"FIRST NATIONAL BANK OF PRIMGHAR, THE",US,5139000.0,3578796.7505159955,1560203.2494840045,Distressed
988256,"FIRST NATIONAL BANK OF MCINTOSH, THE",US,9060000.0,7500333.238035355,1559666.7619646452,Distressed
440978,KINGSTREE FEDERAL SAVINGS AND LOAN ASSOCIATION,US,5368000.0,3817063.353123123,1550936.6468768772,Distressed
958231,COMMUNITY BANK OF EASTON,US,8269000.0,6721721.222573301,1547278.7774266992,Distressed
731957,"FIRST NATIONAL BANK OF PROCTOR, THE",US,2795000.0,1251086.4624674711,1543913.5375325289,Distressed
235558,CITIZENS STATE BANK,US,3612000.0,2087692.6427204404,1524307.3572795596,Distressed
411174,FIRST FEDERAL SAVINGS AND LOAN ASSOCIATION,US,10570000.0,9064177.076342024,1505822.923657976,Distressed
767572,TUCUMCARI FEDERAL SAVINGS & LOAN ASSOCIATION,US,5732000.0,4228761.9707534835,1503238.0292465165,Distressed
706450,LAKE COUNTRY COMMUNITY BANK,US,3152000.0,1649200.915087508,1502799.084912492,Distressed
673477,CITIZENS FEDERAL SAVINGS AND LOAN ASSOCIATION OF COVINGTON,US,11281000.0,9784687.536912497,1496312.4630875029,Distressed
321255,FIRST AMERICAN BANK,US,4515000.0,3018687.536912497,1496312.4630875029,Distressed
981453,FARMERS STATE BANK OF HOFFMAN,US,3685000.0,2202441.1260451786,1482558.8739548214,Distressed
2901558,CHAMPION BANK,US,16649000.0,15180389.801548535,1468610.198451465,Distressed
278751,WESTERN NATIONAL BANK OF CASS LAKE,US,3749000.0,2281901.720921278,1467098.279078722,Distressed
425050,"FARMERS AND MERCHANTS STATE BANK, THE",US,3307000.0,1846680.9723022822,1460319.0276977178,Distressed
749840,FARMERS STATE BANK,US,5042000.0,3587289.705459226,1454710.294540774,Distressed
